id,fecha_hora,numero,jugadores_presentes,velocity,direction,strategy,fichas,ganancia,saldo,opcion_apuesta,categoria,aus_rojo,aus_negro,aus_par,aus_impar,aus_1-18,aus_19-36
,2025-05-27 15:37:49,31.0,13,66.16729413750551,horario,fibonacci,2.0,1000.0,-10500.0,19-36,negro,1,3,958,958,958,958
,2025-05-27 15:38:28,14.0,15,63.63558961548458,antihorario,dalembert,4.0,2000.0,-8500.0,rojo,rojo,2,1,959,959,959,959
,2025-05-27 15:39:08,27.0,14,58.99841496202714,horario,ppo,1.0,500.0,-8000.0,19-36,rojo,1,2,960,960,960,960
,2025-05-27 15:39:47,17.0,14,52.98868956001087,antihorario,dqn,8.0,-4000.0,-12000.0,19-36,negro,1,3,961,961,961,961
,2025-05-27 15:40:28,31.0,14,52.46880425398507,horario,dalembert,2.0,1000.0,-11000.0,19-36,negro,2,1,962,962,962,962
,2025-05-27 15:41:11,24.0,10,66.01768581144736,antihorario,fibonacci,1.0,-500.0,-11500.0,rojo,negro,3,1,963,963,963,963
,2025-05-27 15:41:50,2.0,1,63.878310769994755,horario,dqn,8.0,-4000.0,-15500.0,19-36,negro,4,1,964,964,964,964
,2025-05-27 15:42:30,17.0,14,51.858430202842534,antihorario,ppo,1.0,-500.0,-16000.0,19-36,negro,5,1,965,965,965,965
,2025-05-27 15:43:11,3.0,15,51.71126371926494,horario,fibonacci,1.0,-500.0,-16500.0,19-36,rojo,6,1,966,966,966,966
,2025-05-27 15:43:51,33.0,14,42.61680240313494,antihorario,ppo,1.0,500.0,-16000.0,19-36,negro,1,2,967,967,967,967
,2025-05-27 15:44:30,31.0,14,49.174702529681674,horario,dalembert,1.0,-500.0,-16500.0,rojo,negro,2,1,968,968,968,968
,2025-05-27 16:05:47,20.0,13,66.70985329445031,antihorario,,0.0,0.0,0.0,,negro,3,1,969,969,969,969
,2025-05-27 16:06:26,20.0,13,62.41279945516976,horario,ppo,1.0,500.0,500.0,19-36,negro,4,1,970,970,970,970
,2025-05-27 16:07:12,7.0,12,49.91646033611214,antihorario,dqn,8.0,-4000.0,-3500.0,19-36,rojo,5,1,971,971,971,971
,2025-05-27 16:07:55,27.0,13,49.0029258497368,horario,dalembert,2.0,1000.0,-2500.0,19-36,rojo,1,2,972,972,972,972
,2025-05-27 16:08:38,12.0,14,49.442029365476785,antihorario,ppo,1.0,-500.0,-3000.0,19-36,rojo,1,3,973,973,973,973
,2025-05-27 16:09:16,22.0,15,51.2300729837957,horario,dqn,8.0,4000.0,1000.0,19-36,negro,1,4,974,974,974,974
,2025-05-27 16:09:58,3.0,15,46.23786638038848,antihorario,dalembert,1.0,500.0,1500.0,rojo,rojo,2,1,975,975,975,975
,2025-05-27 16:10:37,15.0,15,47.46702778564389,horario,dqn,8.0,-4000.0,-2500.0,19-36,negro,1,2,976,976,976,976
,2025-05-27 16:11:18,13.0,14,46.38648453157214,antihorario,dqn,8.0,-4000.0,-6500.0,19-36,negro,2,1,977,977,977,977
,2025-05-27 16:12:03,5.0,14,42.912875752017044,horario,dalembert,2.0,-1000.0,-7500.0,19-36,rojo,3,1,978,978,978,978
,2025-05-27 16:12:46,25.0,14,46.369868881958716,antihorario,fibonacci,1.0,500.0,-7000.0,19-36,rojo,1,2,979,979,979,979
,2025-05-27 16:13:26,35.0,14,68.99741415938945,horario,dqn,8.0,4000.0,-3000.0,19-36,negro,1,3,980,980,980,980
,2025-05-27 16:14:06,7.0,13,54.11117311684153,antihorario,fibonacci,1.0,500.0,-2500.0,rojo,rojo,2,1,981,981,981,981
,2025-05-27 16:14:51,17.0,13,58.38784192240672,horario,ppo,1.0,-500.0,-3000.0,19-36,negro,1,2,982,982,982,982
,2025-05-27 16:15:31,26.0,13,64.57300940207261,antihorario,dalembert,3.0,1500.0,-1500.0,19-36,negro,2,1,983,983,983,983
,2025-05-27 16:16:13,34.0,13,52.349104200032635,horario,ppo,1.0,500.0,-1000.0,19-36,rojo,3,1,984,984,984,984
,2025-05-27 16:16:51,35.0,14,47.82621322162463,antihorario,dqn,8.0,4000.0,3000.0,19-36,negro,1,2,985,985,985,985
,2025-05-27 16:17:30,11.0,14,46.825544562179275,horario,fibonacci,1.0,-500.0,2500.0,rojo,negro,2,1,986,986,986,986
,2025-05-27 16:18:16,21.0,13,50.635883673707895,antihorario,ppo,1.0,500.0,3000.0,19-36,rojo,3,1,987,987,987,987
,2025-05-27 16:18:59,29.0,14,45.727084144411386,horario,dqn,8.0,4000.0,7000.0,19-36,negro,1,2,988,988,988,988
,2025-05-27 16:19:40,13.0,15,40.74124526447906,antihorario,ppo,1.0,-500.0,6500.0,19-36,negro,2,1,989,989,989,989
,2025-05-27 16:20:24,36.0,7,52.859361713978984,horario,dalembert,4.0,2000.0,8500.0,19-36,rojo,3,1,990,990,990,990
,2025-05-27 16:21:05,32.0,7,47.5559712559193,antihorario,fibonacci,1.0,500.0,9000.0,rojo,rojo,1,2,991,991,991,991
,2025-05-27 16:21:47,27.0,7,55.408419650768046,horario,ppo,1.0,500.0,9500.0,19-36,rojo,1,3,992,992,992,992
,2025-05-27 16:22:27,25.0,7,52.36991194786104,antihorario,ppo,1.0,500.0,10000.0,19-36,rojo,1,4,993,993,993,993
,2025-05-27 16:23:10,36.0,15,52.60367329167686,horario,dalembert,3.0,1500.0,11500.0,rojo,rojo,1,5,994,994,994,994
,2025-05-27 16:23:50,25.0,16,46.916049916828854,antihorario,fibonacci,1.0,500.0,12000.0,rojo,rojo,1,6,995,995,995,995
,2025-05-27 16:24:30,35.0,19,56.62318476775431,horario,dalembert,1.0,-500.0,11500.0,rojo,negro,1,7,996,996,996,996
,2025-05-27 16:25:14,10.0,18,44.00413245028133,antihorario,dqn,8.0,-4000.0,7500.0,19-36,negro,2,1,997,997,997,997
,2025-05-27 17:58:21,35.0,16,41.68872128091681,horario,,0.0,0.0,0.0,,negro,3,1,998,998,998,998
,2025-05-27 17:59:00,20.0,15,48.26671629816383,antihorario,dalembert,2.0,1000.0,1000.0,19-36,negro,4,1,999,999,999,999
,2025-05-27 17:59:41,3.0,13,48.0569828191135,horario,ppo,1.0,-500.0,500.0,19-36,rojo,5,1,1000,1000,1000,1000
,2025-05-27 18:00:23,18.0,16,49.85458611435322,antihorario,dqn,8.0,-4000.0,-3500.0,19-36,rojo,1,2,1001,1001,1001,1001
,2025-05-27 18:01:04,22.0,13,45.83135748965353,horario,ppo,1.0,500.0,-3000.0,19-36,negro,1,3,1002,1002,1002,1002
,2025-05-27 18:01:43,19.0,13,53.59177476250484,antihorario,dqn,8.0,4000.0,1000.0,19-36,rojo,2,1,1003,1003,1003,1003
,2025-05-27 18:02:20,7.0,13,49.4130639404287,horario,dalembert,1.0,500.0,1500.0,rojo,rojo,1,2,1004,1004,1004,1004
,2025-05-27 18:03:03,23.0,13,45.4322559913196,antihorario,dqn,8.0,4000.0,5500.0,19-36,rojo,1,3,1005,1005,1005,1005
,2025-05-27 18:03:45,9.0,13,58.56519115740326,horario,fibonacci,1.0,500.0,6000.0,rojo,rojo,1,4,1006,1006,1006,1006
,2025-05-27 18:04:22,9.0,14,45.12786789155501,antihorario,dqn,8.0,-4000.0,2000.0,19-36,rojo,1,5,1007,1007,1007,1007
,2025-05-27 18:05:12,18.0,7,51.22125409100323,horario,fibonacci,1.0,-500.0,1500.0,19-36,rojo,1,6,1008,1008,1008,1008
,2025-05-27 18:05:52,20.0,16,42.0071043771581,antihorario,dalembert,2.0,1000.0,2500.0,19-36,negro,1,7,1009,1009,1009,1009
,2025-05-27 18:06:32,10.0,14,56.95571188722033,horario,ppo,1.0,-500.0,2000.0,19-36,negro,2,1,1010,1010,1010,1010
,2025-05-27 18:07:08,30.0,10,47.69596419157844,antihorario,dalembert,3.0,1500.0,3500.0,19-36,rojo,3,1,1011,1011,1011,1011
,2025-05-27 18:07:54,35.0,13,47.61618294704559,horario,dqn,8.0,4000.0,7500.0,19-36,negro,1,2,1012,1012,1012,1012
,2025-05-27 18:08:33,17.0,13,47.8793024379583,antihorario,dalembert,2.0,-1000.0,6500.0,rojo,negro,2,1,1013,1013,1013,1013
,2025-05-27 18:09:14,11.0,10,48.18193976712808,horario,fibonacci,2.0,-1000.0,5500.0,19-36,negro,3,1,1014,1014,1014,1014
,2025-05-27 18:09:50,19.0,10,52.878000947592355,antihorario,ppo,1.0,500.0,6000.0,19-36,rojo,4,1,1015,1015,1015,1015
,2025-05-27 18:10:32,11.0,10,57.85111541503436,horario,dalembert,1.0,-500.0,5500.0,rojo,negro,1,2,1016,1016,1016,1016
,2025-05-27 18:11:12,22.0,9,47.23167562364311,antihorario,dalembert,2.0,1000.0,6500.0,19-36,negro,2,1,1017,1017,1017,1017
,2025-05-27 18:11:59,36.0,10,56.79614978253525,horario,dqn,8.0,4000.0,10500.0,19-36,rojo,3,1,1018,1018,1018,1018
,2025-05-27 18:12:38,35.0,8,48.86715398072566,antihorario,dqn,8.0,4000.0,14500.0,19-36,negro,1,2,1019,1019,1019,1019
,2025-05-27 18:13:23,13.0,10,45.62460998111261,horario,dalembert,1.0,-500.0,14000.0,rojo,negro,2,1,1020,1020,1020,1020
,2025-05-27 18:14:02,12.0,1,50.69783398555832,antihorario,dqn,8.0,-4000.0,10000.0,19-36,rojo,3,1,1021,1021,1021,1021
,2025-05-27 18:14:42,23.0,10,50.6193584737619,horario,dqn,8.0,4000.0,14000.0,19-36,rojo,1,2,1022,1022,1022,1022
,2025-05-27 18:15:24,6.0,10,51.986304452832485,antihorario,dqn,8.0,-4000.0,10000.0,19-36,negro,1,3,1023,1023,1023,1023
,2025-05-27 18:16:03,13.0,9,63.231804223001404,horario,dalembert,2.0,-1000.0,9000.0,19-36,negro,2,1,1024,1024,1024,1024
,2025-05-27 18:16:48,16.0,8,46.72150038041423,antihorario,fibonacci,3.0,-1500.0,7500.0,19-36,rojo,3,1,1025,1025,1025,1025
,2025-05-27 18:17:31,15.0,9,42.71601304163269,horario,ppo,1.0,-500.0,7000.0,19-36,negro,1,2,1026,1026,1026,1026
,2025-05-27 18:18:12,26.0,9,53.117293781460944,antihorario,ppo,1.0,500.0,7500.0,19-36,negro,2,1,1027,1027,1027,1027
,2025-05-27 19:01:36,15.0,4,57.20958419581311,antihorario,,0.0,0.0,0.0,,negro,3,1,1028,1028,1028,1028
,2025-05-27 19:02:16,8.0,4,59.87214354924038,horario,ppo,1.0,-500.0,-500.0,19-36,negro,4,1,1029,1029,1029,1029
,2025-05-27 19:02:55,26.0,3,48.55241172537471,antihorario,dqn,8.0,4000.0,3500.0,19-36,negro,5,1,1030,1030,1030,1030
,2025-05-27 19:03:37,36.0,3,50.49912572750446,horario,fibonacci,1.0,500.0,4000.0,rojo,rojo,6,1,1031,1031,1031,1031
,2025-05-27 19:04:22,25.0,3,45.23879171777777,antihorario,fibonacci,1.0,500.0,4500.0,rojo,rojo,1,2,1032,1032,1032,1032
,2025-05-27 19:05:01,3.0,5,49.270046918885996,horario,ppo,1.0,-500.0,4000.0,19-36,rojo,1,3,1033,1033,1033,1033
,2025-05-27 19:05:39,25.0,6,51.467722476429174,antihorario,dalembert,2.0,1000.0,5000.0,19-36,rojo,1,4,1034,1034,1034,1034
,2025-05-27 19:06:20,31.0,5,45.07583344165414,horario,dalembert,1.0,-500.0,4500.0,rojo,negro,1,5,1035,1035,1035,1035
,2025-05-27 19:07:01,15.0,6,50.79760962869318,antihorario,dalembert,2.0,-1000.0,3500.0,19-36,negro,2,1,1036,1036,1036,1036
,2025-05-27 19:07:41,17.0,8,47.8429937583129,horario,fibonacci,1.0,-500.0,3000.0,19-36,negro,3,1,1037,1037,1037,1037
,2025-05-27 19:08:21,31.0,7,50.69835232159744,antihorario,ppo,1.0,500.0,3500.0,19-36,negro,4,1,1038,1038,1038,1038
,2025-05-27 19:09:07,0.0,7,46.546052363605455,horario,ppo,1.0,-500.0,3000.0,19-36,0,5,1,1039,1039,1039,1039
,2025-05-27 19:09:48,26.0,7,42.46268802215091,antihorario,dalembert,3.0,1500.0,4500.0,19-36,negro,6,2,1040,1040,1040,1040
,2025-05-27 19:10:29,36.0,7,44.43610995475778,horario,dqn,8.0,4000.0,8500.0,19-36,rojo,7,1,1041,1041,1041,1041
,2025-05-27 19:11:11,4.0,7,57.005444970320866,antihorario,fibonacci,1.0,-500.0,8000.0,rojo,negro,1,2,1042,1042,1042,1042
,2025-05-27 19:11:56,29.0,8,63.37822646682028,horario,fibonacci,1.0,500.0,8500.0,19-36,negro,2,1,1043,1043,1043,1043
,2025-05-27 19:12:37,13.0,8,50.03467088433142,antihorario,dqn,8.0,-4000.0,4500.0,19-36,negro,3,1,1044,1044,1044,1044
,2025-05-27 19:13:19,23.0,8,43.20589661004129,horario,dqn,8.0,4000.0,8500.0,19-36,rojo,4,1,1045,1045,1045,1045
,2025-05-27 19:14:00,0.0,7,73.65358582611387,antihorario,dqn,8.0,-4000.0,4500.0,19-36,0,1,2,1046,1046,1046,1046
,2025-05-27 19:14:35,6.0,8,47.3983021176786,horario,dalembert,4.0,-2000.0,2500.0,19-36,negro,2,3,1047,1047,1047,1047
,2025-05-27 19:15:17,1.0,8,46.41103095094103,antihorario,ppo,1.0,-500.0,2000.0,19-36,rojo,3,1,1048,1048,1048,1048
,2025-05-27 19:15:58,21.0,8,49.755644835002244,horario,dqn,8.0,4000.0,6000.0,19-36,rojo,1,2,1049,1049,1049,1049
,2025-05-27 19:16:38,23.0,8,69.6283778259529,antihorario,dqn,8.0,4000.0,10000.0,19-36,rojo,1,3,1050,1050,1050,1050
,2025-05-27 19:17:22,20.0,10,49.29771351118805,horario,ppo,1.0,500.0,10500.0,19-36,negro,1,4,1051,1051,1051,1051
,2025-05-27 19:17:58,23.0,9,63.04266170372742,antihorario,dalembert,3.0,1500.0,12000.0,rojo,rojo,2,1,1052,1052,1052,1052
,2025-05-27 19:18:40,28.0,1,53.83023175418937,horario,ppo,1.0,500.0,12500.0,19-36,negro,1,2,1053,1053,1053,1053
,2025-05-27 19:19:21,6.0,9,61.29851476344851,antihorario,ppo,1.0,-500.0,12000.0,19-36,negro,2,1,1054,1054,1054,1054
,2025-05-27 19:20:04,10.0,9,48.40309715916786,horario,dqn,8.0,-4000.0,8000.0,19-36,negro,3,1,1055,1055,1055,1055
,2025-05-27 19:20:43,11.0,9,49.202141797885815,antihorario,dqn,8.0,-4000.0,4000.0,19-36,negro,4,1,1056,1056,1056,1056
,2025-05-27 19:21:24,22.0,1,53.11376305949943,horario,dalembert,2.0,1000.0,5000.0,19-36,negro,5,1,1057,1057,1057,1057
,2025-05-27 19:52:04,2.0,10,53.19867898213113,horario,,0.0,0.0,0.0,,negro,6,1,1058,1058,1058,1058
,2025-05-27 19:52:47,25.0,10,52.366382889317485,antihorario,ppo,1.0,500.0,500.0,19-36,rojo,7,1,1059,1059,1059,1059
,2025-05-27 19:53:29,10.0,10,48.43417859997885,horario,ppo,1.0,-500.0,0.0,19-36,negro,1,2,1060,1060,1060,1060
,2025-05-27 19:54:08,14.0,10,48.55443130022394,antihorario,dqn,8.0,-4000.0,-4000.0,19-36,rojo,2,1,1061,1061,1061,1061
,2025-05-27 19:54:50,16.0,10,50.87466940856024,horario,fibonacci,1.0,-500.0,-4500.0,19-36,rojo,1,2,1062,1062,1062,1062
,2025-05-27 19:55:30,18.0,9,52.567022140140296,antihorario,dalembert,2.0,-1000.0,-5500.0,19-36,rojo,1,3,1063,1063,1063,1063
,2025-05-27 19:56:11,0.0,9,48.56547411973078,horario,dqn,8.0,-4000.0,-9500.0,19-36,0,1,4,1064,1064,1064,1064
,2025-05-27 19:56:53,3.0,8,53.59010168135075,antihorario,fibonacci,2.0,-1000.0,-10500.0,19-36,rojo,2,5,1065,1065,1065,1065
,2025-05-27 19:57:33,22.0,9,58.70551382101297,horario,dalembert,3.0,1500.0,-9000.0,19-36,negro,1,6,1066,1066,1066,1066
,2025-05-27 19:58:15,4.0,9,46.25444286877712,antihorario,dqn,8.0,-4000.0,-13000.0,19-36,negro,2,1,1067,1067,1067,1067
,2025-05-27 19:58:59,26.0,9,44.28284468316567,horario,ppo,1.0,500.0,-12500.0,19-36,negro,3,1,1068,1068,1068,1068
,2025-05-27 19:59:40,5.0,9,46.20473232438488,antihorario,dqn,8.0,-4000.0,-16500.0,19-36,rojo,4,1,1069,1069,1069,1069
,2025-05-27 20:00:23,16.0,10,53.95701061577127,horario,dqn,8.0,-4000.0,-20500.0,19-36,rojo,1,2,1070,1070,1070,1070
,2025-05-27 20:01:03,11.0,9,52.3897508240502,antihorario,ppo,1.0,-500.0,-21000.0,19-36,negro,1,3,1071,1071,1071,1071
,2025-05-27 20:02:30,15.0,10,46.164248851861934,antihorario,ppo,1.0,-500.0,-21500.0,19-36,negro,2,1,1072,1072,1072,1072
,2025-05-27 20:03:10,9.0,10,41.71745602595298,horario,dqn,8.0,-4000.0,-25500.0,19-36,rojo,3,1,1073,1073,1073,1073
,2025-05-27 20:03:56,35.0,9,44.928503850899915,antihorario,dqn,8.0,4000.0,-21500.0,19-36,negro,1,2,1074,1074,1074,1074
,2025-05-27 20:04:35,17.0,10,48.63232426764929,horario,dqn,8.0,-4000.0,-25500.0,19-36,negro,2,1,1075,1075,1075,1075
,2025-05-27 20:05:18,4.0,10,44.99910484121028,antihorario,fibonacci,3.0,-1500.0,-27000.0,19-36,negro,3,1,1076,1076,1076,1076
,2025-05-27 20:05:59,31.0,12,47.07464217112871,horario,ppo,1.0,500.0,-26500.0,19-36,negro,4,1,1077,1077,1077,1077
,2025-05-27 20:06:45,36.0,10,45.32645419563803,antihorario,dqn,8.0,4000.0,-22500.0,19-36,rojo,5,1,1078,1078,1078,1078
,2025-05-27 20:07:29,33.0,1,52.18599937700577,horario,fibonacci,2.0,-1000.0,-23500.0,rojo,negro,1,2,1079,1079,1079,1079
,2025-05-27 20:08:08,5.0,1,53.58494185785571,antihorario,dqn,8.0,-4000.0,-27500.0,19-36,rojo,2,1,1080,1080,1080,1080
,2025-05-27 20:08:50,34.0,1,46.80319841531067,horario,dqn,8.0,4000.0,-23500.0,19-36,rojo,1,2,1081,1081,1081,1081
,2025-05-27 20:09:31,2.0,1,50.496890466337476,antihorario,dalembert,2.0,-1000.0,-24500.0,rojo,negro,1,3,1082,1082,1082,1082
,2025-05-27 20:10:11,6.0,10,43.246762834638346,horario,ppo,1.0,-500.0,-25000.0,19-36,negro,2,1,1083,1083,1083,1083
,2025-05-27 20:10:53,15.0,10,73.0767885230901,antihorario,fibonacci,1.0,-500.0,-25500.0,19-36,negro,3,1,1084,1084,1084,1084
,2025-05-27 20:11:35,1.0,10,51.82224949880982,horario,dqn,8.0,-4000.0,-29500.0,19-36,rojo,4,1,1085,1085,1085,1085
,2025-05-28 20:17:26,32.0,1,48.23477155218529,antihorario,,0.0,0.0,0.0,,rojo,1,2,1086,1086,1086,1086
,2025-05-28 20:18:07,27.0,1,50.91450437964668,horario,dqn,8.0,4000.0,4000.0,19-36,rojo,1,3,1087,1087,1087,1087
,2025-05-28 20:18:54,10.0,10,48.028763414633346,antihorario,fibonacci,1.0,-500.0,3500.0,rojo,negro,1,4,1088,1088,1088,1088
,2025-05-28 20:19:37,27.0,1,49.49733531001365,horario,dalembert,2.0,1000.0,4500.0,19-36,rojo,2,1,1089,1089,1089,1089
,2025-05-28 20:20:21,0.0,10,46.23744286703132,antihorario,fibonacci,1.0,-500.0,4000.0,rojo,0,1,2,1090,1090,1090,1090
,2025-05-28 20:21:00,0.0,7,45.80199769575863,horario,dqn,8.0,-4000.0,0.0,19-36,0,2,3,1091,1091,1091,1091
,2025-05-28 20:21:44,23.0,7,44.57763787939419,antihorario,ppo,1.0,500.0,500.0,19-36,rojo,3,4,1092,1092,1092,1092
,2025-05-28 20:22:29,12.0,6,49.63480945649466,horario,dqn,8.0,-4000.0,-3500.0,19-36,rojo,1,5,1093,1093,1093,1093
,2025-05-28 20:23:08,29.0,8,48.09399214684521,antihorario,fibonacci,1.0,500.0,-3000.0,19-36,negro,1,6,1094,1094,1094,1094
,2025-05-28 20:23:51,24.0,10,48.40796470292987,horario,fibonacci,1.0,-500.0,-3500.0,rojo,negro,2,1,1095,1095,1095,1095
,2025-05-28 20:24:28,23.0,1,52.09274192709206,antihorario,dalembert,3.0,1500.0,-2000.0,19-36,rojo,3,1,1096,1096,1096,1096
,2025-05-28 20:25:08,17.0,13,47.82348993076374,horario,ppo,1.0,-500.0,-2500.0,19-36,negro,1,2,1097,1097,1097,1097
,2025-05-28 20:25:49,4.0,1,53.61738279825625,antihorario,dqn,8.0,-4000.0,-6500.0,19-36,negro,2,1,1098,1098,1098,1098
,2025-05-28 20:26:34,31.0,12,46.2777812521431,horario,fibonacci,1.0,500.0,-6000.0,19-36,negro,3,1,1099,1099,1099,1099
,2025-05-28 20:27:12,25.0,1,54.37670509880536,antihorario,dalembert,2.0,1000.0,-5000.0,rojo,rojo,4,1,1100,1100,1100,1100
,2025-05-28 20:27:59,12.0,9,50.02748687768052,horario,fibonacci,1.0,500.0,-4500.0,rojo,rojo,1,2,1101,1101,1101,1101
,2025-05-28 20:28:42,17.0,8,44.289985445064985,antihorario,ppo,1.0,-500.0,-5000.0,19-36,negro,1,3,1102,1102,1102,1102
,2025-05-28 20:29:20,33.0,9,57.40667737477122,horario,dqn,8.0,4000.0,-1000.0,19-36,negro,2,1,1103,1103,1103,1103
,2025-05-28 20:30:04,34.0,1,42.48194096519365,antihorario,ppo,1.0,500.0,-500.0,19-36,rojo,3,1,1104,1104,1104,1104
,2025-05-28 20:30:46,29.0,10,42.62965372634089,horario,fibonacci,1.0,-500.0,-1000.0,rojo,negro,1,2,1105,1105,1105,1105
,2025-05-28 20:31:28,23.0,10,63.281397911150236,antihorario,ppo,1.0,500.0,-500.0,19-36,rojo,2,1,1106,1106,1106,1106
,2025-05-28 20:32:12,2.0,9,42.926499982697464,horario,dqn,8.0,-4000.0,-4500.0,19-36,negro,1,2,1107,1107,1107,1107
,2025-05-28 20:32:54,34.0,10,47.443814579957724,antihorario,dqn,8.0,4000.0,-500.0,19-36,rojo,2,1,1108,1108,1108,1108
,2025-05-28 20:33:33,15.0,9,66.96587591908985,horario,fibonacci,1.0,-500.0,-1000.0,rojo,negro,1,2,1109,1109,1109,1109
,2025-05-28 20:34:18,35.0,9,61.61267625831749,antihorario,fibonacci,1.0,500.0,-500.0,19-36,negro,2,1,1110,1110,1110,1110
,2025-05-28 20:35:00,1.0,8,45.47542067803127,horario,ppo,1.0,-500.0,-1000.0,19-36,rojo,3,1,1111,1111,1111,1111
,2025-05-28 20:35:42,24.0,9,46.15114435403609,antihorario,fibonacci,2.0,1000.0,0.0,19-36,negro,1,2,1112,1112,1112,1112
,2025-05-28 20:36:27,7.0,9,50.03510913934895,horario,dqn,8.0,-4000.0,-4000.0,19-36,rojo,2,1,1113,1113,1113,1113
,2025-05-28 20:37:06,27.0,9,51.930636479543715,antihorario,dalembert,2.0,1000.0,-3000.0,19-36,rojo,1,2,1114,1114,1114,1114
,2025-05-28 20:56:38,28.0,10,48.427228305872326,antihorario,,0.0,0.0,0.0,,negro,1,3,1115,1115,1115,1115
,2025-05-28 20:57:19,2.0,9,51.60505242184735,horario,dalembert,2.0,-1000.0,-1000.0,19-36,negro,2,1,1116,1116,1116,1116
,2025-05-28 20:57:59,12.0,9,47.92203759302887,antihorario,dalembert,3.0,-1500.0,-2500.0,19-36,rojo,3,1,1117,1117,1117,1117
,2025-05-28 20:58:41,7.0,8,53.77862049372752,horario,dalembert,4.0,-2000.0,-4500.0,19-36,rojo,1,2,1118,1118,1118,1118
,2025-05-28 20:59:20,16.0,6,48.28698626682962,antihorario,dqn,8.0,-4000.0,-8500.0,19-36,rojo,1,3,1119,1119,1119,1119
,2025-05-28 21:00:03,2.0,8,54.51782844733963,horario,ppo,1.0,-500.0,-9000.0,19-36,negro,1,4,1120,1120,1120,1120
,2025-05-28 21:00:43,35.0,7,48.64378074194337,antihorario,fibonacci,1.0,500.0,-8500.0,19-36,negro,2,1,1121,1121,1121,1121
,2025-05-28 21:01:32,23.0,8,47.73197933661015,horario,fibonacci,1.0,500.0,-8000.0,rojo,rojo,3,1,1122,1122,1122,1122
,2025-05-28 21:02:15,24.0,8,41.157778002607984,antihorario,dqn,8.0,4000.0,-4000.0,19-36,negro,1,2,1123,1123,1123,1123
,2025-05-28 21:02:52,27.0,8,54.41671816330384,horario,ppo,1.0,500.0,-3500.0,19-36,rojo,2,1,1124,1124,1124,1124
,2025-05-28 21:03:34,1.0,8,46.54146646984008,antihorario,dalembert,3.0,1500.0,-2000.0,rojo,rojo,1,2,1125,1125,1125,1125
,2025-05-28 21:04:20,30.0,9,50.685502466435246,horario,fibonacci,1.0,500.0,-1500.0,rojo,rojo,1,3,1126,1126,1126,1126
,2025-05-28 21:05:03,7.0,9,48.409967017932814,antihorario,fibonacci,1.0,500.0,-1000.0,rojo,rojo,1,4,1127,1127,1127,1127
,2025-05-28 21:05:47,16.0,9,48.61968106903717,horario,dalembert,1.0,500.0,-500.0,rojo,rojo,1,5,1128,1128,1128,1128
,2025-05-28 21:06:26,7.0,1,49.47076918097753,antihorario,dalembert,1.0,500.0,0.0,rojo,rojo,1,6,1129,1129,1129,1129
,2025-05-28 21:07:08,32.0,1,48.69947875218831,horario,dqn,8.0,4000.0,4000.0,19-36,rojo,1,7,1130,1130,1130,1130
,2025-05-28 21:07:49,10.0,1,50.979267674162585,antihorario,ppo,1.0,-500.0,3500.0,19-36,negro,1,8,1131,1131,1131,1131
,2025-05-28 21:08:34,2.0,8,48.79718406793755,horario,dalembert,2.0,-1000.0,2500.0,19-36,negro,2,1,1132,1132,1132,1132
,2025-05-28 21:09:12,29.0,9,52.13385861474741,antihorario,dqn,8.0,4000.0,6500.0,19-36,negro,3,1,1133,1133,1133,1133
,2025-05-28 21:09:53,36.0,7,52.722933738644485,horario,dqn,8.0,4000.0,10500.0,19-36,rojo,4,1,1134,1134,1134,1134
,2025-05-28 21:10:37,9.0,9,54.59161089150507,antihorario,fibonacci,1.0,500.0,11000.0,rojo,rojo,1,2,1135,1135,1135,1135
,2025-05-28 21:11:11,5.0,9,54.133566167156054,horario,ppo,1.0,-500.0,10500.0,19-36,rojo,1,3,1136,1136,1136,1136
,2025-05-28 21:11:48,29.0,9,58.98068812641838,antihorario,ppo,1.0,500.0,11000.0,19-36,negro,1,4,1137,1137,1137,1137
,2025-05-28 21:12:31,35.0,8,52.8361672896085,horario,ppo,1.0,500.0,11500.0,19-36,negro,2,1,1138,1138,1138,1138
,2025-05-28 21:13:10,17.0,8,47.34900799353477,antihorario,ppo,1.0,-500.0,11000.0,19-36,negro,3,1,1139,1139,1139,1139
,2025-05-28 21:13:56,2.0,8,57.43692628145675,horario,dqn,8.0,-4000.0,7000.0,19-36,negro,4,1,1140,1140,1140,1140
,2025-05-28 21:14:38,14.0,1,59.611151911853426,antihorario,ppo,1.0,-500.0,6500.0,19-36,rojo,5,1,1141,1141,1141,1141
,2025-05-28 21:15:21,17.0,10,56.04579812292474,horario,dalembert,3.0,-1500.0,5000.0,19-36,negro,1,2,1142,1142,1142,1142
,2025-05-28 21:16:06,17.0,1,41.454133610832045,antihorario,fibonacci,1.0,-500.0,4500.0,19-36,negro,2,1,1143,1143,1143,1143
,2025-05-29 08:17:45,2.0,1,49.280018052203005,antihorario,ppo,1.0,-500.0,-500.0,19-36,negro,3,1,1144,1144,1144,1144
,2025-05-29 08:18:25,27.0,1,48.74905296593286,horario,ppo,1.0,500.0,0.0,19-36,rojo,4,1,1145,1145,1145,1145
,2025-05-29 08:19:08,27.0,8,51.351526912340645,antihorario,dqn,1.0,500.0,500.0,19-36,rojo,1,2,1146,1146,1146,1146
